UserID,PromptID,PMCID,Valid Label,Valid Reasoning,Label,Annotations,Label Code,In Abstract,Evidence Start,Evidence End
3,9794,4052655,True,True,no significant difference,"The mean fracture resistance values (N) were 402.8 (EX), 378.4 (EXR), 400.1 (DT), and 348.5 (DTF). Two-way ANOVA test showed neither reinforcing method (P = 0.094), nor post composition (P = 0.462) had statistically significant differences on fracture resistance of the structurally compromised premolar teeth.",0,True,1320,1630
0,9795,4052655,True,True,no significant difference,"The order of the fracture resistance was recorded as follows: EX > DT > EXR > DTF but two-way ANOVA test showed neither reinforcing method (P = 0.094), nor post composition (P = 0.462) had statistically significant differences on fracture resistance of the structurally compromised premolar teeth.",0,False,13184,13481
3,9795,4052655,True,True,no significant difference,"The mean fracture resistance values (N) were 402.8 (EX), 378.4 (EXR), 400.1 (DT), and 348.5 (DTF). Two-way ANOVA test showed neither reinforcing method (P = 0.094), nor post composition (P = 0.462) had statistically significant differences on fracture resistance of the structurally compromised premolar teeth.",0,True,1320,1630
0,9796,4052655,True,True,no significant difference,"The order of the fracture resistance was recorded as follows: EX > DT > EXR > DTF but two-way ANOVA test showed neither reinforcing method (P = 0.094), nor post composition (P = 0.462) had statistically significant differences on fracture resistance of the structurally compromised premolar teeth.",0,False,13184,13481
3,9796,4052655,True,True,no significant difference,"The mean fracture resistance values (N) were 402.8 (EX), 378.4 (EXR), 400.1 (DT), and 348.5 (DTF). Two-way ANOVA test showed neither reinforcing method (P = 0.094), nor post composition (P = 0.462) had statistically significant differences on fracture resistance",0,True,1320,1582
0,9801,2228375,True,True,significantly increased,The increase in morning PEF with budesonide/formoterol pMDI was significantly higher than with budesonide pMDI (+28.7 l/min; p < 0.001),1,True,1475,1610
3,9801,2228375,True,True,significantly increased,The increase in morning PEF with budesonide/formoterol pMDI was significantly higher than with budesonide pMDI (+28.7 l/min; p < 0.001). Simila,1,True,1475,1618
0,9803,2228375,True,True,significantly decreased,"Reliever medication use, no. of inhalations/24 h −0.35 −0.92 * ",-1,False,19090,19153
0,9804,2228375,True,True,significantly increased,"Reliever medication-free days, % 17.9 31.1 * ",1,False,19161,19206
0,9805,2228375,True,True,significantly decreased,"Total asthma symptom score, 0–6 −0.44 −0.84 * ",-1,False,19213,19259
0,9806,2228375,True,True,significantly increased,"Symptom-free days, %	19.1	34.2*††	28.0†Asthma-control days, %	18.3	33.1*††",1,False,-1,-1
0,9807,3272014,True,True,no significant difference,Heart rate and blood pressure were not significantly affected. Heart rate and blood pressure measures on the final day of treatment with each doxazosin dose are shown in Table 2. There were no significant differences between measures taken during placebo and doxazosin treatment (p>.10).,0,False,11569,11856
3,9807,3272014,True,True,no significant difference,. Heart rate and blood pressure were not significantly affected,0,False,11567,11630
3,9807,3272014,True,True,no significant difference,There were no significant differences between measures taken during placebo and doxazosin treatment (p>.10).,0,False,11748,11856
0,9809,4501118,True,True,no significant difference,"The mean (SD) number of diarrhea days was lower with miglustat + S. boulardii (0.8 [2.4] days) than with miglustat + placebo (1.3 [2.4] days), but the paired treatment difference was not statistically significant (−0.5 [2.4] days; p = 0.159).",0,True,1767,2009
3,9809,4501118,True,True,no significant difference,"The mean (SD) number of diarrhea days was lower with miglustat + S. boulardii (0.8 [2.4] days) than with miglustat + placebo (1.3 [2.4] days), but the paired treatment difference was not statistically significant (−0.5 [2.4] days; p = 0.159).",0,True,1767,2009
0,9810,4501118,True,True,no significant difference,The mean (SD) numbers of consecutive diarrhea days were 0.5 (1.48) days with miglustat + S. boulardii and 0.9 (1.58) days with miglustat + placebo (p = 0.2189 based on Wilcoxon paired signed rank test for miglustat + S. boulardii versus miglustat + placebo).,0,False,21159,21417
3,9810,4501118,True,True,no significant difference,The mean (SD) numbers of consecutive diarrhea days were 0.5 (1.48) days with miglustat + S. boulardii and 0.9 (1.58) days with miglustat + placebo (p = 0.2189 based on Wilcoxon paired signed rank test for miglustat + S. boulardii versus miglustat + placebo).,0,False,21159,21417
0,9811,4501118,True,True,no significant difference,Abdominal pain13 (33)13 (33) ,0,False,24459,24488
3,9811,4501118,True,True,no significant difference,<td> Abdominal pain</td><td>13 (33)</td><td>13 (33)</td>,0,False,-1,-1
0,9813,4501118,True,True,no significant difference,"There were no significant differences in miglustat Cmax, AUCτ, Tmax between the miglustat + S. boulardii and miglustat + placebo treatment periods.",0,False,24939,25086
3,9813,4501118,True,True,no significant difference,"There were no significant differences in miglustat Cmax, AUCτ, Tmax between the miglustat + S. boulardii and miglustat + placebo treatment periods.",0,False,24939,25086
0,9815,5520264,True,True,significantly decreased,"Children exposed to either set of e-cigarette adverts perceived the danger as lower than the control group (Kruskall-Wallis test, χ2(2)=10.07, p=0.007)",-1,False,17043,17194
3,9815,5520264,True,True,significantly decreased,"Children exposed to either set of e-cigarette adverts perceived the danger as lower than the control group (Kruskall-Wallis test, χ2(2)=10.07, p=0.007).",-1,False,17043,17195
0,9817,5520264,True,True,no significant difference,"There was no significant difference in perceived harm of occasional smoking between participants in the glamour and health conditions (U=9054.000, Z=−0.926, p=0.354",0,False,17455,17619
3,9817,5520264,True,True,no significant difference,There was no significant difference in perceived harm of occasional smoking between participants in the glamour and health conditions,0,False,17455,17588
0,9821,5627563,True,True,significantly increased,Jaw relaxation and ease of LMA insertion in the study group was significantly better than that of the control group (P = 0.02).,1,True,1140,1267
3,9821,5627563,True,True,significantly increased,Jaw relaxation and ease of LMA insertion in the study group was significantly better than that of the control group (P = 0.02),1,True,1140,1266
0,9822,5627563,True,True,significantly increased,Jaw relaxation and ease of LMA insertion in the study group was significantly better than that of the control group (P = 0.02).,1,True,1140,1267
3,9822,5627563,True,True,significantly increased,ease of LMA insertion in the patients of the study group (30/30) were significantly better than that of the control group (25/30) (P = 0/001).,1,False,11111,11253
0,9823,5627563,True,True,significantly decreased,Average time needed for LMA placement in the study group (5/06 ± 0.52 second) was significantly lower than the control group (5/76 ± 0.67 second) (P = 0.001),-1,True,1268,1425
3,9823,5627563,True,True,significantly decreased,Average time needed for LMA placement in the study group (5/06 ± 0.52 second) was significantly lower than the control group (5/76 ± 0.67 second) (P = 0.001).,-1,True,1268,1426
0,9830,3136370,True,True,no significant difference,"With intent-to-treat analysis, the total FIQ scores determined at study entry and at study completion decreased 14% (±29) in the soy group and 18% (±25) in the placebo group (P = .16).",0,False,12480,12664
3,9830,3136370,True,True,no significant difference,total FIQ scores decreased by 14% in the soy group (P = .02) and by 18% in the placebo group (P < .001). The difference in change in scores between the groups was not significant (P = .16). W,0,True,958,1149
3,9831,3136370,True,True,no significant difference,CES-D scores decreased in the soy group by 16% (P = .004) and in the placebo group by 15% (P = .05). The change in scores was similar in the groups (P = .83).,0,True,1172,1330
0,9833,3136370,True,True,no significant difference,"With intent-to-treat analysis, the CES-D scores improved 16% (±26) in the soy group and 15% (±41) in the placebo group (P = .83)",0,False,12939,13067
3,9833,3136370,True,True,no significant difference,CES-D scores decreased in the soy group by 16% (P = .004) and in the placebo group by 15% (P = .05). The change in scores was similar in the groups (P = .83).,0,True,1172,1330
0,9834,3496170,True,True,no significant difference,"ffects of biperiden on the learned irrelevance (LIrr) index (means+s.e.m.). In the placebo condition, intact LIrr is present, reflected by a LIrr index larger than zero. The same holds for the biperiden condition; in other words, biperiden failed to affect LIrr.",0,False,23102,23364
3,9834,3496170,True,True,no significant difference,"Biperiden had no effect on the behavioural LIrr measures,",0,True,934,991
0,9836,3496170,True,True,no significant difference,"There were no relevant interaction effects or main effects of biperiden on N1 latency (F's<2.40, n.s.), or on P3a amplitude or latency (F's<2.25, n.s.)",0,False,24327,24478
3,9836,3496170,True,True,no significant difference,"There were no relevant interaction effects or main effects of biperiden on N1 latency (F's<2.40, n.s.), or on P3a amplitude or latency (F's<2.25, n.s.) of the predictor letters.",0,False,24327,24504
0,9838,3496170,True,True,no significant difference,"There were no relevant interaction effects or main effects of biperiden on N1 latency (F's<2.40, n.s.), or on P3a amplitude or latency (F's<2.25, n.s.)",0,False,24327,24478
3,9838,3496170,True,True,no significant difference,"There were no relevant interaction effects or main effects of biperiden on N1 latency (F's<2.40, n.s.)",0,False,24327,24429
0,9842,4928400,True,True,no significant difference,TPLU provided a higher stone- free rate (100% vs 80%. p=0.043) and lower retreatment rate. There was no difference between the groups for the operative time and complication rate.,0,True,989,1168
3,9842,4928400,True,True,no significant difference,There was no difference between the groups for the operative time and complication rate.,0,True,1080,1168
0,9843,4928400,True,True,significantly increased,"On the other hand, patients treated with F-URS had less postoperative pain (p=0.008), a shorter hospital stay (p<0.001) and a faster return to daily activities (p<0.001).",1,True,1169,1339
0,9844,4928400,True,True,significantly increased,"On the other hand, patients treated with F-URS had less postoperative pain (p=0.008), a shorter hospital stay (p<0.001) and a faster return to daily activities (p<0.001).",1,True,1169,1339
0,9846,4237335,True,True,no significant difference,"An intention to treat analysis found no difference between experimental groups for past week drinking (primary outcome) (5.6% increase associated with the intervention (95% CI −4.7% to 16.9%; p = .30)), AUDIT (measure of alcohol-related harm) and health utility (EQ-5D).",0,True,1692,1962
3,9846,4237335,True,True,no significant difference,"An intention to treat analysis found no difference between experimental groups for past week drinking (primary outcome) (5.6% increase associated with the intervention (95% CI −4.7% to 16.9%; p = .30)),",0,True,1692,1894
0,9847,4237335,True,True,no significant difference,There were no significant differences between experimental groups for the secondary outcomes. There was a difference of 0.01% (−4.3% to 4.5%; p = 1.0) in the AUDIT score.,0,False,22402,22572
3,9847,4237335,True,True,no significant difference,. There was a difference of 0.01% (−4.3% to 4.5%; p = 1.0) in the AUDIT score.,0,False,22494,22572
3,9851,5672307,True,True,significantly decreased,"CCx (median = 2·987) had a significantly lower AUC0–24 h for EPA compared with LFO (median = 5·647, P = 0·043) and EK (median = 5·119, P = 0·032)",-1,True,976,1121
0,9854,4837927,True,True,significantly decreased,"In both groups, all the outcome measures (pain intensity during rest, pain intensity during movement, and Roland-Morris Disability Questionnaire) were significantly reduced at day 5 compared with baseline (for all P<0.001). Nevertheless, considering the change data from baseline to day 5, the Kinesio tape group was significantly superior than the control group in all the outcome measures (for all P<0.001)",-1,False,9405,9813
3,9854,4837927,True,True,significantly decreased,"In both groups, all the outcome measures (pain intensity during rest, pain intensity during movement, and Roland-Morris Disability Questionnaire) were significantly reduced at day 5 compared with baseline (for all P<0.001). Nevertheless, considering the change data from baseline to day 5, the Kinesio tape group was significantly superior than the control group in all the outcome measures (for all P<0.001)",-1,False,9405,9813
0,9855,4837927,True,True,significantly decreased,"In both groups, all the outcome measures (pain intensity during rest, pain intensity during movement, and Roland-Morris Disability Questionnaire) were significantly reduced at day 5 compared with baseline (for all P<0.001). Nevertheless, considering the change data from baseline to day 5, the Kinesio tape group was significantly superior than the control group in all the outcome measures (for all P<0.001)",-1,False,9405,9813
3,9855,4837927,True,True,significantly decreased,"In both groups, all the outcome measures (pain intensity during rest, pain intensity during movement, and Roland-Morris Disability Questionnaire) were significantly reduced at day 5 compared with baseline (for all P<0.001). Nevertheless, considering the change data from baseline to day 5, the Kinesio tape group was significantly superior than the control group in all the outcome measures (for all P<0.001)",-1,False,9405,9813
0,9856,4837927,True,True,significantly increased,"In both groups, all the outcome measures (pain intensity during rest, pain intensity during movement, and Roland-Morris Disability Questionnaire) were significantly reduced at day 5 compared with baseline (for all P<0.001). Nevertheless, considering the change data from baseline to day 5, the Kinesio tape group was significantly superior than the control group in all the outcome measures (for all P<0.001)",1,False,9405,9813
3,9856,4837927,True,True,significantly increased,"Pain intensity and RMDQ scores improved significantly in both groups at 5 days compared with baseline. Considering the degree of treatment effect (the change from baseline to day 5), the Kinesio taping group was significantly superior than the control group in all outcome measures (for all, P<0.001).",1,True,1260,1561
0,9857,2442830,True,True,no significant difference,No significant differences between interview times in the two groups,0,False,32124,32192
3,9857,2442830,True,True,no significant difference,No significant differences between interview times in the two groups,0,False,32124,32192
0,9858,3141615,True,True,significantly decreased,"Time spent on TV/DVD (week p = 0.001, weekend p = 0.03) and computer/game-use (week p = 0.004, weekend p <.001), and the intake of SSB during weekend days (p = 0.04), were significantly lower among girls in the intervention group compared to the control group girls after 8 months",-1,True,1344,1624
3,9858,3141615,True,True,significantly decreased,"Time spent on TV/DVD (week p = 0.001, weekend p = 0.03) and computer/game-use (week p = 0.004, weekend p <.001), and the intake of SSB during weekend days (p = 0.04), were significantly lower among girls in the intervention group compared to the control group girls after 8 months.",-1,True,1344,1625
0,9860,3141615,True,True,significantly decreased,"Time spent on TV/DVD (week p = 0.001, weekend p = 0.03) and computer/game-use (week p = 0.004, weekend p <.001), and the intake of SSB during weekend days (p = 0.04), were significantly lower among girls in the intervention group compared to the control group girls after 8 months",-1,True,1344,1624
3,9860,3141615,True,True,significantly decreased,"Time spent on TV/DVD (week p = 0.001, weekend p = 0.03) and computer/game-use (week p = 0.004, weekend p <.001), and the intake of SSB during weekend days (p = 0.04), were significantly lower among girls in the intervention group compared to the control group",-1,True,1344,1603
0,9861,3141615,True,True,significantly decreased,"Time spent on TV/DVD (week p = 0.001, weekend p = 0.03) and computer/game-use (week p = 0.004, weekend p <.001), and the intake of SSB during weekend days (p = 0.04), were significantly lower among girls in the intervention group compared to the control group girls after 8 months",-1,True,1344,1624
3,9861,3141615,True,True,significantly decreased,"Time spent on TV/DVD (week p = 0.001, weekend p = 0.03) and computer/game-use (week p = 0.004, weekend p <.001), and the intake of SSB during weekend days (p = 0.04), were significantly lower among girls in the intervention group compared to the control group girls after 8 months",-1,True,1344,1624
0,9863,3141615,True,True,no significant difference,"Stratified by gender, the results showed effects for girls only.",0,False,17039,17103
0,9864,4171887,True,True,no significant difference,Fisher's Exact test was used to compare the success rate between the two dose groups at the end of three months. The test shows that there was no statistically significant difference (P = 1.00) between the two groups,0,False,9646,9862
3,9864,4171887,True,True,no significant difference,There is no statistically significant difference between the success rates of the two methods at 3 months.,0,True,1774,1880
0,9867,5592353,True,True,significantly decreased,"Between group results obtained over the course of a year showed statistically significant mean differences between weight (–3.4 kg (95% CI –5.5, –1.3)), BMI kg/m2 (–1.14 (95% CI –1.9, –0.41)), WC (–4.6 cm (95% CI –6.8, –2.3)), hip circumference (–4.0 cm (95% CI –5.9, –2.0)) and fasting insulin (2.43 μU/ml (95% CI 0.6, 4.3)).",-1,True,1122,1448
3,9867,5592353,True,True,significantly decreased,"We also found a statistically significant decrease of weight (2.4%), BMI and WC (4.8%) in the intervention group",-1,False,17947,18059
0,9868,5592353,True,True,significantly decreased,"Between group results obtained over the course of a year showed statistically significant mean differences between weight (–3.4 kg (95% CI –5.5, –1.3)), BMI kg/m2 (–1.14 (95% CI –1.9, –0.41)), WC (–4.6 cm (95% CI –6.8, –2.3)), hip circumference (–4.0 cm (95% CI –5.9, –2.0)) and fasting insulin (2.43 μU/ml (95% CI 0.6, 4.3)).",-1,True,1122,1448
3,9868,5592353,True,True,significantly decreased,". Between group results obtained over the course of a year showed statistically significant differences in weight (–3.4 (95% CI –5.5, –1.3)), BMI (–1.14 (95% CI –1.9, –0.41)), WC (–4.6 (95% CI –6.8, –2.3)) and hip circumference (–4.0 (95% CI –5.9, –2.0)).",-1,False,18475,18730
0,9869,5592353,True,True,no significant difference,"Mean differences of changes in glucose and lipid levels were statistically non significant: fasting glucose (–0.01 mmol/l (95% CI –0.19, 0.17)",0,True,1449,1591
3,9869,5592353,True,True,no significant difference,Mean differences of changes in glucose and lipid levels were statistically non significant: f,0,True,1449,1542
0,9870,5592353,True,True,no significant difference,"Between group differences in TC, HDL-C, TG, LDL-C, TC/HDL-C ratio and TG/HDL-C ratio were non-significant",0,False,19359,19464
3,9870,5592353,True,True,no significant difference,"Mean differences of changes in glucose and lipid levels were statistically non significant: fasting glucose (–0.01 mmol/l (95% CI –0.19, 0.17)), TC mmol/l (–0.04 mmol/l (95% CI –0.29, 0.21))",0,True,1449,1639
0,9877,3712263,True,True,no significant difference,"No statistical differences in mean apical dye penetration between groups LGP/AH26, SGP/MTA and SGP/NEC were found",0,True,1063,1176
3,9877,3712263,True,True,no significant difference,"No statistical differences in mean apical dye penetration between groups LGP/AH26, SGP/MTA and SGP/NEC were found",0,True,1063,1176
0,9878,3712263,True,True,no significant difference,"No statistical differences in mean apical dye penetration between groups LGP/AH26, SGP/MTA and SGP/NEC were found",0,True,1063,1176
3,9878,3712263,True,True,no significant difference,"No statistical differences in mean apical dye penetration between groups LGP/AH26, SGP/MTA and SGP/NEC were found;",0,True,1063,1177
0,9879,3712263,True,True,no significant difference,"No statistical differences in mean apical dye penetration between groups LGP/AH26, SGP/MTA and SGP/NEC were found",0,True,1063,1176
3,9879,3712263,True,True,no significant difference,"No statistical differences in mean apical dye penetration between groups LGP/AH26, SGP/MTA and SGP/NEC were found",0,True,1063,1176
0,9883,5215647,True,True,no significant difference,"There was no statistically significant difference in ACR20, ACR50 and ACR70 among the two treatments groups.",0,False,18084,18192
3,9883,5215647,True,True,no significant difference,"here was no statistically significant difference in ACR20, ACR50 and ACR70 among the two treatments groups.",0,False,18085,18192
0,9884,5215647,True,True,no significant difference,"There was no statistically significant difference in ACR20, ACR50 and ACR70 among the two treatments groups.",0,False,18084,18192
3,9884,5215647,True,True,no significant difference,"There was no statistically significant difference in ACR20, ACR50 and ACR70 among the two treatments groups.",0,False,18084,18192
0,9889,3748549,True,True,significantly decreased,"The comparison of the two groups showed that the mean scores of PMS, for symptoms during and after exercise, were significantly different (P ≤ 0.001) and the percentages of scores PMS changes, physical, and psychological symptoms of experimental and control groups had a significant difference (P ≤ 0.001) after 8 weeks of training.",-1,True,1433,1765
3,9889,3748549,True,True,significantly decreased,"after 4 weeks of aerobic exercise, overall, 31% of PMS, 29% physical symptoms, and 33% psychological symptoms were reduced, and after 8 weeks this reduction rate became 60%, 65%, and 52%, respectively. These findings indicate the impact of aerobic exercise in the first 4 weeks on the reduction of PMS symptoms, i.e., with 4 weeks of aerobic exercise, it can be expected that PMS symptoms be reduced. But the reduction of PMS symptoms after 8 weeks was significant and better than that observed after 4 weeks.",-1,False,11498,12007
0,9890,3748549,True,True,significantly decreased,"The comparison of the two groups showed that the mean scores of PMS, for symptoms during and after exercise, were significantly different (P ≤ 0.001) and the percentages of scores PMS changes, physical, and psychological symptoms of experimental and control groups had a significant difference (P ≤ 0.001) after 8 weeks of training.Conclusions:",-1,False,-1,-1
3,9890,3748549,True,True,significantly decreased,"physical and psychological symptoms of experimental and control groups after 2 months of training had a significant difference (P ≤ 0.001). As it is shown in Table 2, after 4 weeks of aerobic exercise, overall, 31% of PMS, 29% physical symptoms, and 33% psychological symptoms were reduced, and after 8 weeks this reduction rate became 60%, 65%, and 52%, respectively.",-1,False,11331,11699
0,9893,3678501,True,True,significantly increased,"systolic blood pressure of the case group improves compared with control group (P < 0.05/P = 0.022), case group tends to quit smoking more than control group does (P = 0.013), cholesterol level of case group improves compared with control group (P < 0.0001), changes of body mass are more positive in case group compared with control group (P = 0.012), and anxiety of case group reduces compared with control group (P < 0.0001).",1,True,1535,1963
3,9893,3678501,True,True,significantly increased,case group tends to quit smoking more than control group does (P = 0.013,1,True,1636,1708
0,9895,3678501,True,True,significantly increased,"systolic blood pressure of the case group improves compared with control group (P < 0.05/P = 0.022), case group tends to quit smoking more than control group does (P = 0.013), cholesterol level of case group improves compared with control group (P < 0.0001), changes of body mass are more positive in case group compared with control group (P = 0.012), and anxiety of case group reduces compared with control group (P < 0.0001).",1,True,1535,1963
3,9895,3678501,True,True,significantly increased,changes of body mass are more positive in case group compared with control group (P = 0.012),1,True,1794,1886
0,9896,3678501,True,True,significantly decreased,"systolic blood pressure of the case group improves compared with control group (P < 0.05/P = 0.022), case group tends to quit smoking more than control group does (P = 0.013), cholesterol level of case group improves compared with control group (P < 0.0001), changes of body mass are more positive in case group compared with control group (P = 0.012), and anxiety of case group reduces compared with control group (P < 0.0001).",-1,True,1535,1963
3,9896,3678501,True,True,significantly decreased,anxiety of case group reduces compared with control group (P < 0.0001).,-1,True,1892,1963
0,9897,4808872,True,True,significantly increased,"After the supplementation, the 1RM strength in the creatine group significantly increased (p < 0.05).",1,True,932,1033
3,9897,4808872,True,True,significantly increased,"After the supplementation, the 1RM strength in the creatine group significantly increased (p < 0.05).",1,True,932,1033
0,9899,4808872,True,True,no significant difference,There was no significant difference in jump performance between the groups.,0,True,1204,1279
3,9899,4808872,True,True,no significant difference,There was no significant difference in jump performance between the groups,0,True,1204,1278
0,9902,3702085,True,True,significantly decreased,"In first Phase, before and after dialysis, systolic BP were 134.6 and 122.1, which after treatment with allopurinol decreased to 119.8(P < 0.0005) and 111.4 (P <.0005)",-1,False,12646,12813
3,9902,3702085,True,True,significantly decreased,"Overall, after the 12 weeks of allopurinol therapy, systolic and diastolic BP also significantly decreased in allopurinol group, 15.8% (139 to 117, P < 0.0005) and 8.6% (81 to 74, P <.0005), respectively.",-1,True,1119,1323
0,9903,3702085,True,True,no significant difference,"There were not significant changes in body mass index, blood urea nitrogen, creatinine, albumin, cholesterol, triglyceride, hemoglobin, liver enzymes and serum electrolytes level after treatment.",0,True,1324,1519
3,9903,3702085,True,True,no significant difference,"There were not significant changes in body mass index, blood urea nitrogen, creatinine,",0,True,1324,1411
0,9905,3702085,True,True,significantly increased,Patients treated with allopurinol had a significant increase in the quality of dialysis (KT/V) (P: 0.043).,1,True,1520,1626
3,9905,3702085,True,True,significantly increased,Patients treated with allopurinol had a significant increase in the quality of dialysis (KT/V) (P: 0.043).,1,True,1520,1626
3,9907,3271555,True,True,no significant difference,The VAP rates in the control and intervention groups were 14.03 and 6.48 per 1000 ventilator days (P = 0.08,0,True,1401,1508
0,9909,4296455,True,True,no significant difference,"Number of times oxygen saturation fell below 95%, in each patient in experimental and control group was subjected to Mann–Whitney U-test [Table 1]. The mean value shows about eight fold increased alarms in control group compared to experimental group. However no statistically significant differences were found between the two groups (P = 0.683).",0,False,8760,9107
3,9909,4296455,True,True,no significant difference,"Number of times oxygen saturation fell below 95%, in each patient in experimental and control group was subjected to Mann–Whitney U-test [Table 1]. The mean value shows about eight fold increased alarms in control group compared to experimental group. However no statistically significant differences were found between the two groups (P = 0.683).",0,False,8760,9107
0,9913,3399388,True,True,significantly increased,"By day 3, significantly more eyes in the ASLA group had epithelial closure (97%) compared to the alcohol group, where only 17 eyes (57%) had a healed epithelium (P = 0.0002 [Chi-square test]).",1,False,13712,13904
3,9913,3399388,True,True,significantly increased,"At 3 days after surgery, the average pain score was 64% lower in the ASLA group (P < 0.0005). At this point, 96% of ASLA eyes had no epithelial defect, whereas 43% in the alcohol-assisted group did not achieve complete epithelial healing,",1,True,1289,1527
0,9914,3399388,True,True,no significant difference,"At 1 week, all eyes in both groups had epithelial closure.",0,False,14120,14178
3,9914,3399388,True,True,no significant difference,"At 1 week, all eyes in both groups had epithelial closure. There was no clear effect of MMC on epithelial healing, with 19 of 28 (68%) eyes exposed to MMC epithelialising at day 3 versus 27/32 (84%) in untreated eyes (P = 0.13).",0,False,14120,14348
0,9916,3399388,True,True,no significant difference,"The levels of accuracy for both techniques were high, with no statistically significant difference in attempted versus achieved final refraction (Figures 2 and 3).",0,False,15991,16154
3,9916,3399388,True,True,no significant difference,"The levels of accuracy for both techniques were high, with no statistically significant difference in attempted versus achieved final refraction",0,False,15991,16135
3,9917,3399388,True,True,no significant difference,"There were no differences between groups noted with regard to higher order aberrations,",0,False,16282,16369
0,9919,4487203,True,True,no significant difference,"Structured Meal Timing	3.80 (0.52)	3.70 (0.58)	.09 (-.02, .20)	.091",0,False,-1,-1
3,9919,4487203,True,True,no significant difference,Structured Meal Timing and Covert Restriction did not show significant group differences.,0,False,19901,19990
0,9920,4487203,True,True,significantly increased,"Family Meal Setting	4.18 (0.97)	4.41 (0.91)	-.24 (-.42, -.05)	.014",1,False,-1,-1
0,9922,4487203,True,True,significantly decreased,"Overt Restriction	3.56 (0.91)	3.32 (0.91)	.24 (.06, .42)	.009",-1,False,-1,-1
0,9923,4487203,True,True,significantly decreased,"Distrust In Appetite	2.90 (0.66)	2.42 (0.72)	.47 (.34, .61)	<.001",-1,False,-1,-1
3,9923,4487203,True,True,significantly decreased,"<td>Distrust In Appetite</td><td>2.90 (0.66)</td><td>2.42 (0.72)</td><td>.47 (.34, .61)</td><td>
<bold>&lt;.001</bold>
</td><td>0.7</td>",-1,False,-1,-1
0,9925,4487203,True,True,significantly decreased,"Reward For Eating	2.48 (0.66)	2.15 (0.77)	.33 (.19, .48)	<.001",-1,False,-1,-1
3,9925,4487203,True,True,significantly decreased,"<td>Reward For Eating</td><td>2.48 (0.66)</td><td>2.15 (0.77)</td><td>.33 (.19, .48)</td><td>
<bold>&lt;.001</bold>
</td><td>0.5</td>",-1,False,-1,-1
3,9931,3897023,True,True,no significant difference,"there was no significant difference in the mean age (P = 0.66), mean weight (P = 0.279), time interval between the end of operation and the first opioid dose received (P = 0.552), duration of recovery (P = 0.856), duration of anesthesia (P = 0.623), duration of extubation (P = 0.617), mean dose of morphine during the operation (P = 0.994), mean VRS 24 h after recovery (P24 = 0.453),",0,False,9977,10362
0,9938,3840393,True,True,significantly decreased,"Plasma levels of anti-tetanus toxoid IgG were also significantly reduced in infants of mothers treated with LGG compared to infants of placebo-treated mothers, with unadjusted GMCs of 0.96 and 0.51 IU/ml (p = 0.042) in the LGG and placebo treatment groups respectively, representing a 1.9-fold difference between groups (Figure 3A).",-1,False,18334,18666
3,9938,3840393,True,True,significantly decreased,"Plasma levels of anti-tetanus toxoid IgG were also significantly reduced in infants of mothers treated with LGG compared to infants of placebo-treated mothers, with unadjusted GMCs of 0.96 and 0.51 IU/ml (p = 0.042)",-1,False,18334,18549
0,7890,4124476,True,True,significantly decreased,"The incidences of PONV were lower (nausea, 14% vs. 59% and 41%, respectively; P  <  0.001; vomiting, P  =  0.048) and the incidence of complete response was higher (83% vs. 37% and 59%, respectively; P  <  0.001) in group C than in groups A and B at 48 h postoperatively.",-1,True,1361,1632
3,7890,4124476,True,True,significantly decreased,"The incidences of PONV were lower (nausea, 14% vs. 59% and 41%, respectively; P  <  0.001; vomiting, P  =  0.048) and the incidence of complete response was higher (83% vs. 37% and 59%, respectively; P  <  0.001) in group C than in groups A and B at 48 h postoperatively",-1,True,1361,1631
0,9940,3840393,True,True,significantly increased,There was a significantly higher number and percentage of TT-specific CD4+ T cells in infants of LGG-treated mothers compared to infants of placebo-treated mothers (4563 vs. 3505; p = 0.027; 50.7 vs. 35.6%; p = 0.016) after stimulation with TT (Figure 5).,1,False,20070,20325
3,9940,3840393,True,True,significantly increased,There was a significantly higher number and percentage of TT-specific CD4+ T cells in infants of LGG-treated mothers compared to infants of placebo-treated mothers (4563 vs. 3505; p = 0.027; 50.7 vs. 35.6%; p = 0.016),1,False,20070,20287
0,7891,4124476,True,True,significantly increased,"The incidences of PONV were lower (nausea, 14% vs. 59% and 41%, respectively; P  <  0.001; vomiting, P  =  0.048) and the incidence of complete response was higher (83% vs. 37% and 59%, respectively; P  <  0.001) in group C than in groups A and B at 48 h postoperatively.",1,True,1361,1632
3,7891,4124476,True,True,significantly increased,"the incidence of complete response was higher (83% vs. 37% and 59%, respectively; P  <  0.001) in group C than in groups A and B",1,True,1479,1607
0,9942,3840393,True,True,no significant difference,Measurement of cytokine responses to TT revealed no significant differences between infants in the LGG and placebo groups for any of the cytokines examined (Figure 6).,0,False,21476,21643
3,9942,3840393,True,True,no significant difference,Measurement of cytokine responses to TT revealed no significant differences between infants in the LGG and placebo groups,0,False,21476,21597
0,7893,4124476,True,True,significantly decreased,"However, significant differences were observed in the incidence of PONV and complete response among the three groups 2–48 h postoperatively (Table 2).",-1,False,14673,14823
3,7893,4124476,True,True,significantly decreased,significant differences were observed in the incidence of PONV and complete response among the three groups 2–48 h postoperatively (,-1,False,14682,14814
0,7894,4124476,True,True,significantly increased,"However, significant differences were observed in the incidence of PONV and complete response among the three groups 2–48 h postoperatively (Table 2).",1,False,14673,14823
